symbol,company_name,fiscal_year,end_date,period,total_revenue,gross_profit,cost_of_revenue,operating_expenses,research_and_development,selling_and_marketing,general_and_administrative,amortization,operating_income,other_income,income_before_tax,tax,net_income,eps,non_gaap_eps,eps_estimate,eps_surprise_pct,rpo,capex,gross_margin,operating_margin,net_margin,revenue_yoy_pct,currency,source,validation_status,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
META,"Meta Platforms, Inc.",2012,2012-12-31,Q4,1585000000.0,1187000000.0,,,,,,,523000000.0,,,,64000000.0,,,,,,,0.7488958990536277,0.3299684542586751,0.040378548895899,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2013,2013-12-31,FY,7872000000.0,5997000000.0,,,,,,,2804000000.0,,,,1500000000.0,,,,,,,0.7618140243902439,0.3561991869918699,0.1905487804878048,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2013,2013-03-31,Q1,1458000000.0,1045000000.0,,,,,,,373000000.0,,,,219000000.0,,,,,,,0.7167352537722909,0.2558299039780521,0.1502057613168724,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2013,2013-06-30,Q2,1813000000.0,1348000000.0,,,,,,,562000000.0,,,,333000000.0,,,,,,,0.7435190292333149,0.3099834528405957,0.1836734693877551,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2013,2013-09-30,Q3,2016000000.0,1509000000.0,,,,,,,736000000.0,,,,425000000.0,,,,,,,0.7485119047619048,0.365079365079365,0.210813492063492,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2013,2013-12-31,Q4,2585000000.0,2094000000.0,,,,,,,1133000000.0,,,,523000000.0,,,,,,,0.8100580270793036,0.4382978723404255,0.202321083172147,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2014,2014-12-31,FY,12466000000.0,10313000000.0,,,,,,,4994000000.0,,,,2940000000.0,,,,,,,0.8272902294240334,0.4006096582704957,0.2358414888496711,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2014,2014-03-31,Q1,2502000000.0,2040000000.0,,,,,,,1075000000.0,,,,642000000.0,,,,,,,0.815347721822542,0.4296562749800159,0.2565947242206235,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2014,2014-06-30,Q2,2910000000.0,2437000000.0,,,,,,,1390000000.0,,,,791000000.0,,,,,,,0.8374570446735395,0.4776632302405498,0.2718213058419244,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2014,2014-09-30,Q3,3203000000.0,2638000000.0,,,,,,,1397000000.0,,,,806000000.0,,,,,,,0.823602872307212,0.4361536059943802,0.2516390883546675,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2014,2014-12-31,Q4,3851000000.0,3198000000.0,,,,,,,1133000000.0,,,,701000000.0,,,,,,,0.8304336535964685,0.2942092962866788,0.1820306413918462,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2015,2015-12-31,FY,17928000000.0,15061000000.0,,,,,,,6225000000.0,,,,3688000000.0,,,,,,,0.8400825524319501,0.3472222222222222,0.2057117358322177,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2015,2015-03-31,Q1,3543000000.0,2889000000.0,,,,,,,933000000.0,,,,512000000.0,,,,,,,0.8154106689246401,0.2633361558001693,0.1445103020039514,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2015,2015-06-30,Q2,4042000000.0,3374000000.0,,,,,,,1273000000.0,,,,719000000.0,,,,,,,0.8347352795645719,0.3149430974764968,0.1778822365165759,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2015,2015-09-30,Q3,4501000000.0,3781000000.0,,,,,,,1459000000.0,,,,896000000.0,,,,,,,0.8400355476560765,0.3241501888469229,0.1990668740279937,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2015,2015-12-31,Q4,5841000000.0,5017000000.0,,,,,,,2560000000.0,,,,1562000000.0,,,,,,,0.8589282657079267,0.4382811162472179,0.2674199623352166,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2016,2016-12-31,FY,27638000000.0,23849000000.0,,,,,,,12427000000.0,,,,10217000000.0,,,,,,,0.8629061437151747,0.4496345611115131,0.3696721904624068,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2016,2016-12-31,FY,27638000000.0,23849000000.0,3789000000.0,,5919000000.0,3772000000.0,1731000000.0,751000000.0,12427000000.0,91000000.0,12518000000.0,2301000000.0,10217000000.0,3.49,,,,,4491000000.0,0.8629061437151747,0.4496345611115131,0.3696721904624068,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2016,2016-03-31,Q1,5382000000.0,4544000000.0,,,,,,,2009000000.0,,,,1510000000.0,,,,,,,0.84429580081754,0.3732813080639167,0.280564845782237,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2016,2015-03-31,Q1,3543000000.0,2889000000.0,654000000.0,,1062000000.0,620000000.0,274000000.0,179000000.0,933000000.0,-1000000.0,932000000.0,420000000.0,512000000.0,0.18,,,,,502000000.0,0.8154106689246401,0.2633361558001693,0.1445103020039514,,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-22 23:04:44.978419
META,"Meta Platforms, Inc.",2016,2016-06-30,Q2,6436000000.0,5520000000.0,,,,,,,2746000000.0,,,,2055000000.0,,,,,,,0.8576755748912368,0.4266625233064015,0.3192977004350528,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2016,2016-06-30,Q2,6436000000.0,5520000000.0,916000000.0,,1463000000.0,899000000.0,412000000.0,193000000.0,2746000000.0,20000000.0,2766000000.0,711000000.0,2055000000.0,0.71,,,,,549000000.0,0.8576755748912368,0.4266625233064015,0.3192977004350528,,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-22 23:04:44.978419
META,"Meta Platforms, Inc.",2016,2016-09-30,Q3,7011000000.0,6024000000.0,,,,,,,3122000000.0,,,,2379000000.0,,,,,,,0.8592212237911853,0.445300242476109,0.339323919554985,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2016,2016-09-30,Q3,7011000000.0,6024000000.0,987000000.0,,1539000000.0,925000000.0,438000000.0,195000000.0,3122000000.0,47000000.0,3169000000.0,790000000.0,2379000000.0,0.82,,,,,780000000.0,0.8592212237911853,0.445300242476109,0.339323919554985,,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-22 23:04:44.978419
META,"Meta Platforms, Inc.",2016,2016-12-31,Q4,8809000000.0,7762000000.0,,,,,,,4566000000.0,,,,3568000000.0,,,,,,,0.8811442842547395,0.5183335225337723,0.4050402996934953,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2017,2017-12-31,FY,40653000000.0,35199000000.0,,,,,,,20203000000.0,,,,15934000000.0,,,,,,,0.8658401593978304,0.4969620938184144,0.3919513935010946,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2017,2017-12-31,FY,40653000000.0,35199000000.0,5454000000.0,,7754000000.0,4725000000.0,2517000000.0,692000000.0,20203000000.0,391000000.0,20594000000.0,4660000000.0,15934000000.0,5.39,,,,,6733000000.0,0.8658401593978304,0.4969620938184144,0.3919513935010946,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2017,2017-03-31,Q1,8032000000.0,6873000000.0,,,,,,,3327000000.0,,,,3064000000.0,,,,,,,0.8557021912350598,0.4142181274900398,0.3814741035856573,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2017,2017-03-31,Q1,8032000000.0,6873000000.0,1159000000.0,,1834000000.0,1057000000.0,655000000.0,175000000.0,3327000000.0,81000000.0,3408000000.0,344000000.0,3064000000.0,1.04,,,,,1271000000.0,0.8557021912350598,0.4142181274900398,0.3814741035856573,,USD,SEC,"DISCREPANCY: SEC=8,032,000,000 vs AV=40,653,000,000 (406.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2017,2017-06-30,Q2,9321000000.0,8084000000.0,,,,,,,4401000000.0,,,,3894000000.0,,,,,,,0.8672889174981225,0.4721596395236562,0.4177663340843257,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2017,2017-06-30,Q2,9321000000.0,8084000000.0,1237000000.0,,1919000000.0,1124000000.0,640000000.0,174000000.0,4401000000.0,87000000.0,4488000000.0,594000000.0,3894000000.0,1.32,,,,,1444000000.0,0.8672889174981225,0.4721596395236562,0.4177663340843257,,USD,SEC,"DISCREPANCY: SEC=9,321,000,000 vs AV=40,653,000,000 (336.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2017,2017-09-30,Q3,10328000000.0,8880000000.0,,,,,,,5122000000.0,,,,4707000000.0,,,,,,,0.8597986057319907,0.4959333849728892,0.4557513555383424,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2017,2017-09-30,Q3,10328000000.0,8880000000.0,1448000000.0,,2052000000.0,1170000000.0,536000000.0,173000000.0,5122000000.0,114000000.0,5236000000.0,529000000.0,4707000000.0,1.59,,,,,1755000000.0,0.8597986057319907,0.4959333849728892,0.4557513555383424,,USD,SEC,"DISCREPANCY: SEC=10,328,000,000 vs AV=40,653,000,000 (293.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2017,2017-12-31,Q4,12972000000.0,11361000000.0,,,,,,,7352000000.0,,,,4268000000.0,,,,,,,0.8758094357076781,0.566759173604687,0.3290163428923836,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2018,2018-12-31,FY,55838000000.0,46483000000.0,,,,,,,24913000000.0,,,,22112000000.0,,,,,,,0.8324617643898421,0.4461656936136681,0.3960027221605358,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2018,2018-12-31,FY,55838000000.0,46483000000.0,9355000000.0,,10273000000.0,7846000000.0,3451000000.0,640000000.0,24913000000.0,448000000.0,25361000000.0,3249000000.0,22112000000.0,7.57,,,,,13915000000.0,0.8324617643898421,0.4461656936136681,0.3960027221605358,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2018,2018-03-31,Q1,11966000000.0,10039000000.0,,,,,,,5449000000.0,,,,4988000000.0,,,,,,,0.8389603877653351,0.4553735584155106,0.4168477352498746,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2018,2018-03-31,Q1,11966000000.0,10039000000.0,1927000000.0,,2238000000.0,1595000000.0,757000000.0,169000000.0,5449000000.0,161000000.0,5610000000.0,622000000.0,4988000000.0,1.69,,,,,2812000000.0,0.8389603877653351,0.4553735584155106,0.4168477352498746,,USD,SEC,"DISCREPANCY: SEC=11,966,000,000 vs AV=55,838,000,000 (366.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2018,2018-06-30,Q2,13231000000.0,11017000000.0,,,,,,,5863000000.0,,,,5106000000.0,,,,,,,0.8326657093190235,0.4431259919885118,0.3859118736301111,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2018,2018-06-30,Q2,13231000000.0,11017000000.0,2214000000.0,,2523000000.0,1855000000.0,776000000.0,158000000.0,5863000000.0,5000000.0,5868000000.0,762000000.0,5106000000.0,1.74,,,,,3460000000.0,0.8326657093190235,0.4431259919885118,0.3859118736301111,,USD,SEC,"DISCREPANCY: SEC=13,231,000,000 vs AV=55,838,000,000 (322.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2018,2018-09-30,Q3,13727000000.0,11309000000.0,,,,,,,5781000000.0,,,,5137000000.0,,,,,,,0.8238508049828804,0.4211408173672324,0.3742259779995629,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2018,2018-09-30,Q3,13727000000.0,11309000000.0,2418000000.0,,2657000000.0,1928000000.0,943000000.0,156000000.0,5781000000.0,131000000.0,5912000000.0,775000000.0,5137000000.0,1.76,,,,,3342000000.0,0.8238508049828804,0.4211408173672324,0.3742259779995629,,USD,SEC,"DISCREPANCY: SEC=13,727,000,000 vs AV=55,838,000,000 (306.8%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2018,2018-12-31,Q4,16914000000.0,14118000000.0,,,,,,,7820000000.0,,,,6882000000.0,,,,,,,0.8346931536005676,0.4623388908596429,0.4068818730046115,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2019,2019-12-31,FY,70697000000.0,57927000000.0,,,,,,,23986000000.0,,,,18485000000.0,,,,,,,0.8193699874110641,0.3392788944368219,0.2614679547929898,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2019,2019-12-31,FY,70697000000.0,57927000000.0,12770000000.0,,13600000000.0,9876000000.0,10465000000.0,562000000.0,23986000000.0,826000000.0,24812000000.0,6327000000.0,18485000000.0,6.43,,,,,15102000000.0,0.8193699874110641,0.3392788944368219,0.2614679547929898,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2019,2019-03-31,Q1,15077000000.0,12261000000.0,,,,,,,3317000000.0,,,,2429000000.0,,,,,,,0.813225442727333,0.2200039795715328,0.1611063208861179,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2019,2019-03-31,Q1,15077000000.0,12261000000.0,2816000000.0,,2860000000.0,2020000000.0,4064000000.0,156000000.0,3317000000.0,165000000.0,3482000000.0,1053000000.0,2429000000.0,0.85,,,,,3837000000.0,0.813225442727333,0.2200039795715328,0.1611063208861179,,USD,SEC,"DISCREPANCY: SEC=15,077,000,000 vs AV=70,697,000,000 (368.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2019,2019-06-30,Q2,16886000000.0,13579000000.0,,,,,,,4626000000.0,,,,2616000000.0,,,,,,,0.8041572900627739,0.27395475541869,0.1549212365273007,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2019,2019-06-30,Q2,16886000000.0,13579000000.0,3307000000.0,,3315000000.0,2414000000.0,3224000000.0,156000000.0,4626000000.0,206000000.0,4832000000.0,2216000000.0,2616000000.0,0.91,,,,,3633000000.0,0.8041572900627739,0.27395475541869,0.1549212365273007,,USD,SEC,"DISCREPANCY: SEC=16,886,000,000 vs AV=70,697,000,000 (318.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2019,2019-09-30,Q3,17652000000.0,14497000000.0,,,,,,,7185000000.0,,,,6091000000.0,,,,,,,0.8212667119873103,0.4070360299116247,0.3450600498527079,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2019,2019-09-30,Q3,17652000000.0,14497000000.0,3155000000.0,,3548000000.0,2416000000.0,1348000000.0,145000000.0,7185000000.0,144000000.0,7329000000.0,1238000000.0,6091000000.0,2.12,,,,,3532000000.0,0.8212667119873103,0.4070360299116247,0.3450600498527079,,USD,SEC,"DISCREPANCY: SEC=17,652,000,000 vs AV=70,697,000,000 (300.5%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2019,2019-12-31,Q4,21082000000.0,17590000000.0,,,,,,,8858000000.0,,,,7349000000.0,,,,,,,0.8343610663124941,0.4201688644341144,0.3485912152547196,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2020,2020-12-31,FY,85965000000.0,69273000000.0,,,,,,,32671000000.0,,,,29146000000.0,,,,,,,0.8058279532367824,0.3800500203571221,0.3390449601582039,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2020,2020-12-31,FY,85965000000.0,69273000000.0,16692000000.0,,18447000000.0,11591000000.0,6564000000.0,473000000.0,32671000000.0,509000000.0,33180000000.0,4034000000.0,29146000000.0,10.09,,,,,15115000000.0,0.8058279532367824,0.3800500203571221,0.3390449601582039,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2020,2020-03-31,Q1,17737000000.0,14278000000.0,,,,,,,5893000000.0,,,,4902000000.0,,,,,,,0.8049839318937814,0.3322433331454023,0.2763714269605908,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2020,2019-03-31,Q1,15077000000.0,12261000000.0,2816000000.0,,2860000000.0,2020000000.0,4064000000.0,156000000.0,3317000000.0,165000000.0,3482000000.0,1053000000.0,2429000000.0,0.85,,,,,3837000000.0,0.813225442727333,0.2200039795715328,0.1611063208861179,,USD,SEC,"DISCREPANCY: SEC=15,077,000,000 vs AV=85,965,000,000 (470.2%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
META,"Meta Platforms, Inc.",2020,2020-06-30,Q2,18687000000.0,14858000000.0,,,,,,,5963000000.0,,,,5178000000.0,,,,,,,0.7950981966072671,0.3190988387649168,0.2770910258468454,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=META&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:47.978414
META,"Meta Platforms, Inc.",2020,2020-06-30,Q2,18687000000.0,14858000000.0,3829000000.0,,4462000000.0,2840000000.0,1593000000.0,118000000.0,5963000000.0,168000000.0,6131000000.0,953000000.0,5178000000.0,1.8,,,,,3633000000.0,0.7950981966072671,0.3190988387649168,0.2770910258468454,,USD,SEC,"DISCREPANCY: SEC=18,687,000,000 vs AV=85,965,000,000 (360.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:44.990615
