symbol,company_name,fiscal_year,end_date,period,segment_name,segment_type,revenue,revenue_yoy_pct,currency,source,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,Asia Pacific,geography,56815000000.0,0.1029040649143922,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,EMEA,geography,102127000000.0,0.1218062786968079,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2026-02-05,annual,EMEA,geography,91038.0,0.0,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-09 12:29:26.337862
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,UNITED STATES,geography,170447000000.0,0.1651627633539778,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2025-02-05,annual,United States,geography,170447.0,0.16516276335397784,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-22 02:10:09 CST,2026-07-22 02:10:09 CST,2026-07-22 02:10:09.009503 CST
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,Google Cloud,product,43229000000.0,0.6449391171993911,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2026-02-05,annual,Google Cloud,product,43229.0,0.3064857350096712,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-22 02:10:09 CST,2026-07-22 02:10:09 CST,2026-07-22 02:10:09.009503 CST
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,Google Network,product,30359000000.0,-0.030435615738375,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,Google Search & Other,product,198084000000.0,0.1316951660544011,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,"Google Subscriptions, Platforms, And Devices",product,40340000000.0,0.3884013078643951,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,Other Bets,product,1648000000.0,0.0792403405370006,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2024,2025-02-05,annual,"Revenues, excluding hedging effect",product,349807.0,0.1388503636564895,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-09 12:29:26.337862
GOOGL,Alphabet Inc.,2024,2024-12-31,annual,YouTube Ads,product,36147000000.0,0.1471596318629006,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2026-02-05,annual,APAC,geography,56815.0,0.1029040649143922,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-22 02:10:09 CST,2026-07-22 02:10:09 CST,2026-07-22 02:10:09.009503 CST
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Americas Excluding United States,geography,23902000000.0,0.1706337545303164,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Asia Pacific,geography,67680000000.0,0.191234709143712,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,EMEA,geography,117045000000.0,0.1460730267216309,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2026-02-05,annual,EMEA,geography,102127.0,0.12180627869680792,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-22 02:10:09 CST,2026-07-22 02:10:09 CST,2026-07-22 02:10:09.009503 CST
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,UNITED STATES,geography,194209000000.0,0.1394099045451078,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2026-02-05,annual,United States,geography,170447.0,0.0,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (GOOGL),True,2026-07-22 02:10:09 CST,2026-07-22 02:10:09 CST,2026-07-22 02:10:09.009503 CST
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Google Cloud,product,58705000000.0,0.3580004163871475,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Google Network,product,29792000000.0,-0.0186765044961955,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Google Search & Other,product,224532000000.0,0.1335191131035318,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Other Bets,product,1537000000.0,-0.0673543689320388,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,Other Segments,product,-127000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
GOOGL,Alphabet Inc.,2025,2025-12-31,annual,YouTube Advertising Revenue,product,40367000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=GOOGL&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-05 13:22:38.712074
HPE,Hewlett Packard Enterprise Co.,2019,2021-12-10,annual,Non-service net periodic benefit credit,product,136.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2020,2021-12-10,annual,Cash flow from operations,product,2240.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2020,2022-12-08,annual,Non-service net periodic benefit credit,product,136.0,0.0,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2020,2022-12-08,annual,Products,product,17011.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2020,2022-12-08,annual,Services,product,10249.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2021,2022-12-08,annual,Cash flow from operations,product,5871.0,1.620982142857143,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2022,2023-12-22,annual,Cash flow from operations,product,4593.0,-0.21768012263668882,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2023,2024-12-19,annual,Cash flow from operations,product,4428.0,-0.035924232527759635,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2024,2024-12-19,annual,Cash flow from operations,product,4341.0,-0.01964769647696477,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2024,2025-12-18,annual,Cash flow provided by operations,product,4341.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPE,Hewlett Packard Enterprise Co.,2025,2025-12-18,annual,Cash flow provided by operations,product,2919.0,-0.32757429163787144,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPE),True,2026-07-20 02:35:54 CST,2026-07-20 02:35:54 CST,2026-07-20 02:35:54.374594 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Commercial,product,3539.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Commercial PS,product,26822.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Consumer,product,2516.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Consumer PS,product,13766.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2022-12-06,annual,Desktops,product,9806.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2022-12-06,annual,Notebooks,product,30522.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Personal Systems,product,38996.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Printing,product,17641.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2023-09-11,annual,Supplies,product,11586.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2020,2022-12-06,annual,Workstations,product,1816.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-09-11,annual,Commercial,product,4209.0,0.1893190166713761,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-12-18,annual,Commercial PS,product,29616.0,0.10416822011781374,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-12-18,annual,Commercial Printing,product,4209.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-09-11,annual,Consumer,product,3287.0,0.3064387917329094,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-12-18,annual,Consumer PS,product,16510.0,0.19933168676449223,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-12-18,annual,Consumer Printing,product,3287.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2022-12-06,annual,Desktops,product,9381.0,-0.04334081174790944,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2022-12-06,annual,Notebooks,product,29183.0,-0.0438699954131446,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-09 12:30:12.325100
HPQ,HP Inc.,2021,2023-12-18,annual,Personal Systems,product,43332.0,0.1111908913734742,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-12-18,annual,Printing,product,20128.0,0.14097840258488747,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2023-12-18,annual,Supplies,product,12632.0,0.09028137407215606,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2021,2022-12-06,annual,Workstations,product,1669.0,-0.08094713656387666,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-09-11,annual,Commercial,product,4225.0,0.003801377999524828,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-09-11,annual,Commercial PS,product,29616.0,0.0,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-12-18,annual,Commercial Printing,product,4225.0,0.003801377999524828,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-09-11,annual,Consumer,product,2916.0,-0.11286887739580165,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-12-18,annual,Consumer PS,product,14395.0,-0.12810417928528164,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-12-18,annual,Consumer Printing,product,2916.0,-0.11286887739580165,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2022-12-06,annual,Desktops,product,10736.0,0.14444089116298903,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2022-12-06,annual,Notebooks,product,29183.0,-0.04386999541314462,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-12-18,annual,Personal Systems,product,44011.0,0.015669712914243517,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-12-18,annual,Printing,product,18902.0,-0.06091017488076311,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2024-12-13,annual,Products,product,50660.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2024-12-13,annual,Services,product,3058.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2023-12-18,annual,Supplies,product,11761.0,-0.06895186827105763,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2022,2022-12-06,annual,Workstations,product,2100.0,0.25823846614739365,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Commercial PS,product,24712.0,-0.1655861696380335,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Commercial Printing,product,4183.0,-0.009940828402366864,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Consumer PS,product,10972.0,-0.23779089961792288,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Consumer Printing,product,2394.0,-0.17901234567901234,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Personal Systems,product,35684.0,-0.1892026993251687,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Printing,product,18029.0,-0.0461855888265792,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2025-12-10,annual,Products,product,50453.0,-0.004086063955783655,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2025-12-10,annual,Services,product,3106.0,0.015696533682145193,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2023,2023-12-18,annual,Supplies,product,11452.0,-0.026273276081965818,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2024,2025-12-10,annual,Products,product,39952.0,-0.2081343032128912,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2024,2025-12-10,annual,Services,product,3106.0,0.0,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2025,2025-12-10,annual,Products,product,52002.0,0.30161193432118544,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
HPQ,HP Inc.,2025,2025-12-10,annual,Services,product,3293.0,0.060206052801030266,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (HPQ),True,2026-07-20 02:35:44 CST,2026-07-20 02:35:44 CST,2026-07-20 02:35:44.928186 CST
INTC,Intel Corporation,2019,2022-01-27,annual,NAND memory business,product,600000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,Adjacent,product,4415000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,Data Center Group,product,10571000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,IOTG,product,3007000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,Mobileye,product,967000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,Non-Volatile Memory Solutions Group,product,5358000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,Platform,product,23056000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2020,2022-01-27,annual,Programmable Solutions Group,product,1853000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
INTC,Intel Corporation,2021,2022-01-27,annual,Adjacent,product,3135000000.0,-0.289920724801812,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (INTC),True,2026-07-20 02:36:00 CST,2026-07-20 02:36:00 CST,2026-07-20 02:36:00.351819 CST
